date,day,model,risk_of_additional_cases,monte_carlo_standard_error,risk_of_sustained_transmission,sustained_transmission_monte_carlo_standard_error
2018-07-31,117,sse,0.006018966205700527,1.3766879241094728e-05,0.004517608406844231,1.9477250623933997e-05
2018-08-01,118,sse,0.005174335137681951,2.0428866246780522e-05,0.003891851383811873,2.341611853950013e-05
2018-08-02,119,sse,0.004435168077690288,5.679090798674957e-06,0.00333481061364016,6.320187159723128e-06
2018-08-03,120,sse,0.0038161595500230128,8.738167862158408e-06,0.0028738021292313842,1.0006550366206697e-05
2018-08-04,121,sse,0.0032591472460700155,7.063587454301214e-06,0.002452402602959758,1.0027532751784725e-05
2018-08-05,122,sse,0.0027705927780412587,8.214334970264647e-06,0.002075680145686598,1.1063189075357824e-05
2018-08-06,123,sse,0.002392232568204089,3.5476505052891024e-06,0.0018022197293102726,4.321341549109232e-06
2018-08-07,124,sse,0.0020382994929331044,8.371187174601161e-06,0.0015319210652361415,1.0909032672236902e-05
2018-08-08,125,sse,0.0017478621539520622,9.579968895758547e-07,0.0013146957677357962,1.3579308768899395e-06
2018-08-09,126,sse,0.0014922285199722163,3.277757544886353e-06,0.0011204285552387505,3.9693474339363e-06
2018-08-10,127,sse,0.001281904703431369,2.428508820083509e-06,0.0009662388841622516,2.656201114053472e-06
2018-08-11,128,sse,0.0010931290785450853,1.728877559512976e-06,0.0008215734698612254,1.6690939785220906e-06
2018-08-12,129,sse,0.0009357525462850846,3.4321666751398916e-06,0.0007048316605556826,4.644202512071594e-06
2018-08-13,130,sse,0.0007981757581448923,2.4787896314617817e-06,0.0005990644295457148,2.9711622512902185e-06
